date	total_transaction_volume
2021-08-20	12891562.852696
2021-08-19	13838915.803069
2021-08-18	14967884.427052
2021-08-17	14593414.496368
2021-08-16	14705125.79172
2021-08-15	7728631.012561
2021-08-14	13595275.574031
2021-08-13	7021715.918173
2021-08-12	12144696.630361
2021-08-11	13537542.080383
2021-08-10	14468626.27306
2021-08-09	16885664.14198
2021-08-08	13130044.15434
2021-08-07	12226072.089499
2021-08-06	9384033.675193
2021-08-05	12712361.232533
2021-08-04	10422416.840066
2021-08-03	10811089.73387
2021-08-02	10232088.66825
2021-08-01	9819833.793628
2021-07-31	10736605.292663
2021-07-30	8874562.187431
2021-07-29	9931792.050088
2021-07-28	11466315.819293
2021-07-27	9234918.26404
2021-07-26	10270364.605588
2021-07-25	11060948.460456
2021-07-24	11054651.134141
2021-07-23	12016093.739485
2021-07-22	10782371.531934
2021-07-21	8018416.387816
2021-07-20	10044038.032477
2021-07-19	11069051.640829
2021-07-18	11453422.821433
2021-07-17	12204958.742897
2021-07-16	12416215.539729
2021-07-15	14398794.345226
2021-07-14	10628928.00202
2021-07-13	10693074.569971
2021-07-12	10018434.26413
2021-07-11	7562925.685547
2021-07-10	8134290.894156
2021-07-09	9452977.954089
2021-07-08	11045441.498851
2021-07-07	8631153.755697
2021-07-06	9264062.247654
2021-07-05	7070298.625917
2021-07-04	9378357.635536
2021-07-03	10767006.542996
2021-07-02	12889667.360725
2021-07-01	9477634.065854
2021-06-30	10227718.400849
2021-06-29	11538636.703068
2021-06-28	12082633.158097
2021-06-27	11032294.24635
2021-06-26	8955219.414127
2021-06-25	12483144.359924
2021-06-24	13104342.20111
2021-06-23	11427666.344679
2021-06-22	15075357.960101
2021-06-21	17156530.484807
2021-06-20	16836474.903584
2021-06-19	15939613.638458
2021-06-18	10081930.09605
2021-06-17	10700553.92626
2021-06-16	14314415.799116
2021-06-15	16916891.763013
2021-06-14	12699171.230501
2021-06-13	11900109.674096
2021-06-12	13672964.557532
2021-06-11	15409027.981063
2021-06-10	13284078.508979
