date	average_transaction_value
2021-05-02	138.073429
2021-05-01	95.558689
2021-04-30	88.962317
2021-04-29	131.806973
2021-04-28	99.698209
2021-04-27	151.843491
2021-04-26	148.244298
2021-04-25	164.398185
2021-04-24	144.231235
2021-04-23	123.453212
2021-04-22	193.942959
2021-04-21	152.424796
2021-04-20	157.643825
2021-04-19	222.016405
2021-04-18	331.47935
2021-04-17	309.42009
2021-04-16	517.8864
2021-04-15	481.560559
2021-04-14	523.127347
2021-04-13	52.850934
2021-04-12	30.867896
2021-04-11	41.175877
2021-04-10	23.308279
2021-04-09	20.71061
2021-04-08	34.794265
2021-04-07	34.224535
2021-04-06	34.527205
2021-04-05	33.77656
2021-04-04	30.195896
2021-04-03	30.174477
2021-04-02	34.309339
2021-04-01	35.842698
2021-03-31	45.19305
2021-03-30	33.892407
2021-03-29	45.081614
2021-03-28	33.524851
2021-03-27	18.035195
2021-03-26	27.516789
2021-03-25	23.534815
2021-03-24	57.235556
2021-03-23	37.367423
2021-03-22	26.467353
2021-03-21	32.163039
2021-03-20	22.303746
2021-03-19	27.57379
2021-03-18	17.354076
2021-03-17	17.727215
2021-03-16	29.925647
2021-03-15	28.382646
2021-03-14	58.377984
2021-03-13	67.913802
2021-03-12	73.129774
2021-03-11	63.694659
2021-03-10	49.786937
2021-03-09	71.019012
2021-03-08	61.622505
2021-03-07	56.538403
2021-03-06	40.929061
2021-03-05	70.278954
2021-03-04	79.869478
2021-03-03	70.470185
2021-03-02	50.465138
2021-03-01	95.778044
2021-02-28	112.892854
2021-02-27	84.841034
2021-02-26	65.908833
2021-02-25	106.881871
2021-02-24	96.569095
2021-02-23	75.679321
2021-02-22	81.777888
2021-02-21	71.42335
2021-02-20	105.159103
2021-02-19	56.556209
2021-02-18	69.008951
2021-02-17	61.828807
2021-02-16	47.65005
2021-02-15	40.831233
2021-02-14	37.400908
2021-02-13	27.996846
2021-02-12	37.499573
2021-02-11	13.461901
2021-02-10	42.306361
2021-02-09	48.886398
2021-02-08	48.149093
2021-02-07	75.748734
2021-02-06	16.157221
2021-02-05	82.029827
2021-02-04	23.050265
2021-02-03	67.577217
2021-02-02	16.192374
2021-02-01	14.412866
2021-01-31	11.727181
2021-01-30	57.820288
2021-01-29	103.151308
